customer_id,tenure_weeks,total_orders,total_skips,order_completion_rate,avg_order_value,avg_recipe_rating,lifetime_recipes_rated,lifetime_recipes_received,rating_engagement_rate,menu_customisation_rate,early_avg_rating,late_avg_rating,rating_trend,early_order_freq,late_order_freq,frequency_trend,initial_discount_pct,weekly_price_gbp,discount_dependency_rate,avg_discount_pct,total_tickets,delivery_complaints,avg_resolution_days,tickets_per_tenure_month,household_size,meals_per_week,churned,acquisition_channel_Influencer,acquisition_channel_Organic search,acquisition_channel_Paid social,acquisition_channel_Referral,acquisition_channel_TV/brand,age_band_25-34,age_band_35-44,age_band_45-54,age_band_55+,region_Midlands,region_North,region_Scotland,region_South East,region_Wales,dietary_preference_Family-friendly,dietary_preference_Pescatarian,dietary_preference_Vegan,dietary_preference_Veggie,plan_type_2-person,plan_type_3-person,plan_type_4-person+
FB-00825,7.857142857142857,6.0,3.0,0.6666666666666666,56.65111111111111,3.0833333333333335,23.0,48.0,0.4791666666666667,0.0,3.2750000000000004,2.4,-0.8750000000000004,1.0,0.25,-0.75,27,104.64,0.0,0.0,0.0,0.0,0.0,0.0,3,8,1,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
FB-00826,95.42857142857143,80.0,17.0,0.8247422680412371,60.42226804123711,3.09,358.0,720.0,0.49722222222222223,0.0,3.15,3.466666666666667,0.3166666666666669,0.5,0.75,0.25,59,80.47,0.0,0.0,0.0,0.0,0.0,0.0,3,9,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False
FB-00827,98.28571428571429,98.0,2.0,0.98,67.3027,3.2855670103092782,309.0,588.0,0.5255102040816326,0.0,3.375,3.625,0.25,1.0,1.0,0.0,23,70.27,0.0,0.0,1.0,0.0,6.0,0.042573426573426575,5+,6,0,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False
FB-00828,3.7142857142857144,3.0,1.0,0.75,33.0275,2.8666666666666667,7.0,12.0,0.5833333333333334,0.0,3.2499999999999996,3.0999999999999996,-0.22499999999999987,0.0,0.0,0.0,14,51.09,0.0,0.0,3.0,2.0,6.0,0.41135135135135137,2,4,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
FB-00829,6.142857142857143,4.0,3.0,0.5714285714285714,21.37,2.5,7.0,28.0,0.25,0.0,3.2499999999999996,3.0999999999999996,-0.22499999999999987,0.0,0.0,0.0,43,56.36,0.0,0.0,1.0,1.0,6.0,0.06341666666666668,1,7,1,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
FB-00830,24.285714285714285,22.0,4.0,0.8461538461538461,31.414615384615384,2.8857142857142857,45.0,88.0,0.5113636363636364,0.0,2.9000000000000004,2.8499999999999996,-0.05000000000000071,1.0,0.75,-0.25,57,44.19,0.0,0.0,0.0,0.0,0.0,0.0,2,4,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
FB-00831,16.571428571428573,11.0,6.0,0.6470588235294118,28.50764705882353,2.5090909090909093,24.0,55.0,0.43636363636363634,0.0,2.75,2.4000000000000004,-0.34999999999999964,0.5,0.5,0.0,56,53.1,0.0,0.0,4.0,1.0,4.75,0.5853846153846154,3,5,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
FB-00832,5.142857142857143,3.0,3.0,0.5,22.55666666666667,3.5666666666666664,15.0,21.0,0.7142857142857143,0.0,3.2499999999999996,3.0999999999999996,-0.22499999999999987,0.0,0.0,0.0,23,58.01,0.0,0.0,0.0,0.0,0.0,0.0,2,7,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
FB-00833,19.0,12.0,8.0,0.6,21.4885,3.290909090909091,22.0,48.0,0.4583333333333333,0.0,3.4,2.7,-0.6999999999999997,0.75,0.25,-0.5,19,41.57,0.0,0.0,1.0,1.0,3.0,0.0255583543240974,5+,4,1,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
FB-00834,1.8571428571428572,1.0,1.0,0.5,8.615,4.0,2.0,4.0,0.5,0.0,3.2499999999999996,3.0999999999999996,-0.22499999999999987,0.0,0.0,0.0,44,32.3,0.0,0.0,2.0,1.0,9.0,1.106909090909091,4,4,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
FB-00835,12.857142857142858,8.0,6.0,0.5714285714285714,17.537142857142857,3.4,24.0,48.0,0.5,0.0,3.7750000000000004,2.8,-0.9750000000000005,1.0,0.25,-0.75,11,31.49,0.0,0.0,0.0,0.0,0.0,0.0,1,6,1,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
FB-00836,14.142857142857142,8.0,7.0,0.5333333333333333,13.008666666666667,2.85,8.0,40.0,0.2,0.0,3.266666666666667,1.6,-1.666666666666667,0.75,0.25,-0.5,50,29.96,0.0,0.0,2.0,0.0,5.5,0.13650224215246637,4,5,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
FB-00837,15.857142857142858,13.0,3.0,0.8125,72.513125,3.1727272727272724,33.0,104.0,0.3173076923076923,0.0,3.225,3.1,-0.125,1.0,0.5,-0.5,48,114.85,0.0,0.0,5.0,2.0,2.2,0.34049217002237137,2,8,1,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True
FB-00838,12.285714285714286,12.0,1.0,0.9230769230769231,26.756923076923076,3.3272727272727276,30.0,72.0,0.4166666666666667,0.0,3.5749999999999997,3.0,-0.5749999999999997,1.0,0.75,-0.25,40,33.32,0.0,0.0,0.0,0.0,0.0,0.0,4,6,1,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
FB-00839,10.142857142857142,8.0,3.0,0.7272727272727273,28.033636363636365,3.4285714285714284,17.0,40.0,0.425,0.0,3.2249999999999996,3.5,0.27500000000000036,1.0,0.25,-0.75,26,43.96,0.0,0.0,1.0,0.0,2.0,0.03490825688073395,3,5,1,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
FB-00840,13.285714285714286,10.0,4.0,0.7142857142857143,23.249285714285715,2.8777777777777778,17.0,50.0,0.34,0.0,2.8666666666666667,2.3,-0.5666666666666669,1.0,0.5,-0.5,54,40.16,0.0,0.0,0.0,0.0,0.0,0.0,2,5,1,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False
FB-00841,44.857142857142854,29.0,17.0,0.6304347826086957,36.08347826086956,2.75,59.0,145.0,0.4068965517241379,0.0,3.033333333333333,1.9,-1.1333333333333333,0.75,0.25,-0.5,62,65.24,0.0,0.0,3.0,2.0,4.333333333333333,0.07858864027538727,1,5,1,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
FB-00842,4.857142857142857,2.0,4.0,0.3333333333333333,7.611666666666667,3.05,7.0,12.0,0.5833333333333334,0.0,3.2499999999999996,3.0999999999999996,-0.22499999999999987,0.0,0.0,0.0,56,51.3,0.0,0.0,1.0,1.0,7.0,0.028907882241215575,3,6,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
FB-00843,19.0,13.0,7.0,0.65,55.774,3.5846153846153848,60.0,130.0,0.46153846153846156,0.0,3.45,3.0999999999999996,-0.22499999999999987,1.0,0.0,-1.0,4,87.99,0.0,0.0,3.0,0.0,3.0,0.19723542116630668,2,10+,1,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False
FB-00844,5.0,5.0,1.0,0.8333333333333334,11.75,3.2,11.0,35.0,0.3142857142857143,0.0,3.2499999999999996,3.0999999999999996,-0.22499999999999987,0.0,0.0,0.0,66,41.01,0.0,0.0,4.0,1.0,3.0,0.15491094147582699,2,7,1,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
FB-00845,8.428571428571429,6.0,3.0,0.6666666666666666,15.959999999999999,3.225,7.0,24.0,0.2916666666666667,0.0,3.2249999999999996,3.0999999999999996,-0.22499999999999987,1.0,0.25,-0.75,50,31.53,0.0,0.0,1.0,0.0,6.0,0.37121951219512195,2,4,1,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False
FB-00846,4.0,5.0,0.0,1.0,23.413999999999998,2.95,7.0,15.0,0.4666666666666667,0.0,3.2499999999999996,3.0999999999999996,-0.22499999999999987,0.0,0.0,0.0,26,31.61,0.0,0.0,2.0,0.0,8.0,0.12789915966386556,1,3,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
FB-00847,15.714285714285714,8.0,8.0,0.5,17.06625,2.585714285714286,15.0,48.0,0.3125,0.0,2.733333333333333,3.0999999999999996,-0.22499999999999987,0.75,0.0,-0.75,67,48.23,0.0,0.0,2.0,1.0,2.0,0.13409691629955947,3,6,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
FB-00848,5.142857142857143,2.0,4.0,0.3333333333333333,12.198333333333332,3.2,8.0,12.0,0.6666666666666666,0.0,3.2499999999999996,3.0999999999999996,-0.22499999999999987,0.0,0.0,0.0,46,67.04,0.0,0.0,2.0,1.0,9.0,0.10197654941373535,1,6,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
FB-00849,7.571428571428571,3.0,5.0,0.375,38.35125,3.6333333333333333,15.0,27.0,0.5555555555555556,0.0,3.6333333333333333,3.0999999999999996,-0.22499999999999987,0.75,0.0,-0.75,0,102.23,0.0,0.0,2.0,1.0,2.5,0.08979351032448378,2,9,1,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False
FB-00850,12.285714285714286,8.0,6.0,0.5714285714285714,13.185714285714285,2.925,22.0,48.0,0.4583333333333333,0.0,2.9,3.0999999999999996,-0.22499999999999987,1.0,0.0,-1.0,52,32.8,0.0,0.0,3.0,1.0,3.6666666666666665,0.07906493506493506,4,6,1,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
FB-00851,6.285714285714286,6.0,1.0,0.8571428571428571,22.685714285714287,3.5,12.0,24.0,0.5,0.0,3.2499999999999996,3.0999999999999996,-0.22499999999999987,0.0,0.0,0.0,27,32.72,0.0,0.0,2.0,1.0,0.5,0.5743396226415095,2,4,1,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
FB-00852,40.857142857142854,28.0,14.0,0.6666666666666666,42.10214285714286,3.036,72.0,168.0,0.42857142857142855,0.0,3.1,2.5,-0.6000000000000001,1.0,0.25,-0.75,54,70.02,0.0,0.0,2.0,1.0,2.0,0.147409200968523,3,6,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FB-00853,5.142857142857143,4.0,2.0,0.6666666666666666,22.201666666666668,3.1333333333333333,7.0,20.0,0.35,0.0,3.2499999999999996,3.0999999999999996,-0.22499999999999987,0.0,0.0,0.0,45,51.59,0.0,0.0,1.0,0.0,4.0,0.03238297872340426,2,5,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
FB-00854,0.5714285714285714,1.0,0.0,1.0,14.5,2.4,1.0,7.0,0.14285714285714285,0.0,3.2499999999999996,3.0999999999999996,-0.22499999999999987,0.0,0.0,0.0,65,40.13,0.0,0.0,1.0,0.0,1.0,0.035685814771395076,1,7,1,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
FB-00855,12.714285714285714,11.0,2.0,0.8461538461538461,43.79,3.0545454545454547,34.0,66.0,0.5151515151515151,0.0,3.3499999999999996,2.8,-0.5499999999999998,1.0,0.5,-0.5,10,54.32,0.0,0.0,1.0,0.0,4.0,0.03490825688073395,4,6,1,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False
FB-00856,5.571428571428571,5.0,1.0,0.8333333333333334,32.535,3.12,11.0,25.0,0.44,0.0,3.2499999999999996,3.0999999999999996,-0.22499999999999987,0.0,0.0,0.0,35,60.07,0.0,0.0,1.0,0.0,10.0,0.041190798376184036,3,5,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
FB-00857,2.4285714285714284,1.0,2.0,0.3333333333333333,14.666666666666666,3.2,3.0,8.0,0.375,0.0,3.2499999999999996,3.0999999999999996,-0.22499999999999987,0.0,0.0,0.0,59,106.62,0.0,0.0,0.0,0.0,0.0,0.0,4,8,1,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
FB-00858,1.2857142857142858,0.0,3.0,0.0,0.0,3.106382978723404,0.0,0.0,0.0,0.0,3.2499999999999996,3.0999999999999996,-0.22499999999999987,0.0,0.0,0.0,40,60.25,0.0,0.0,1.0,0.0,5.0,0.0887463556851312,3,7,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
FB-00859,10.0,5.0,6.0,0.45454545454545453,28.43818181818182,2.16,20.0,45.0,0.4444444444444444,0.0,1.9,2.6,0.7000000000000002,0.5,0.25,-0.25,70,80.01,0.0,0.0,3.0,1.0,3.0,0.07654652137468568,4,9,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
FB-00860,166.71428571428572,153.0,15.0,0.9107142857142857,52.58083333333333,3.2111111111111112,567.0,1071.0,0.5294117647058824,0.0,3.066666666666667,3.075,0.008333333333333304,0.75,1.0,0.25,30,58.59,0.0,0.0,1.0,0.0,4.0,0.025494137353433838,3,7,0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False
FB-00861,0.14285714285714285,0.0,1.0,0.0,0.0,3.106382978723404,0.0,0.0,0.0,0.0,3.2499999999999996,3.0999999999999996,-0.22499999999999987,0.0,0.0,0.0,47,96.07,0.0,0.0,4.0,3.0,4.5,0.11358208955223881,5+,8,1,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
FB-00862,20.571428571428573,20.0,2.0,0.9090909090909091,32.94045454545455,3.53,54.0,100.0,0.54,0.0,3.633333333333333,3.325,-0.3083333333333327,0.75,1.0,0.25,30,38.75,0.0,0.0,0.0,0.0,0.0,0.0,3,5,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
FB-00863,13.285714285714286,8.0,6.0,0.5714285714285714,15.743571428571428,3.016666666666667,11.0,24.0,0.4583333333333333,0.0,3.4,2.8,-0.6000000000000001,0.5,0.5,0.0,40,32.31,0.0,0.0,0.0,0.0,0.0,0.0,4,3,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
FB-00864,0.42857142857142855,1.0,0.0,1.0,22.57,2.4,2.0,5.0,0.4,0.0,3.2499999999999996,3.0999999999999996,-0.22499999999999987,0.0,0.0,0.0,58,55.11,0.0,0.0,4.0,0.0,5.0,0.15772020725388602,2,5,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FB-00865,74.42857142857143,66.0,10.0,0.868421052631579,33.790131578947374,3.2123076923076925,171.0,330.0,0.5181818181818182,0.0,3.366666666666667,3.2,-0.16666666666666696,0.75,1.0,0.25,34,42.98,0.0,0.0,1.0,0.0,4.0,0.05554744525547445,3,5,0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
FB-00866,0.8571428571428571,1.0,1.0,0.5,15.09,2.5,2.0,6.0,0.3333333333333333,0.0,3.2499999999999996,3.0999999999999996,-0.22499999999999987,0.0,0.0,0.0,43,53.73,0.0,0.0,3.0,2.0,3.6666666666666665,0.19388535031847134,4,6,1,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
FB-00867,3.142857142857143,5.0,0.0,1.0,41.886,3.56,12.0,20.0,0.6,0.0,3.2499999999999996,3.0999999999999996,-0.22499999999999987,0.0,0.0,0.0,11,46.45,0.0,0.0,0.0,0.0,0.0,0.0,2,4,0,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
FB-00868,13.571428571428571,13.0,2.0,0.8666666666666667,25.604,2.4076923076923076,25.0,65.0,0.38461538461538464,0.0,2.5,1.9666666666666668,-0.5333333333333332,1.0,0.75,-0.25,66,40.07,0.0,0.0,2.0,0.0,6.5,0.5073333333333334,4,5,1,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
FB-00869,3.7142857142857144,2.0,3.0,0.4,7.484,2.9,3.0,8.0,0.375,0.0,3.2499999999999996,3.0999999999999996,-0.22499999999999987,0.0,0.0,0.0,17,22.02,0.0,0.0,1.0,0.0,2.0,0.0455688622754491,4,4,1,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
FB-00870,13.857142857142858,9.0,5.0,0.6428571428571429,32.56214285714286,2.975,22.0,63.0,0.3492063492063492,0.0,3.1999999999999997,3.3,0.10000000000000009,0.75,0.25,-0.5,63,72.34,0.0,0.0,2.0,2.0,6.0,0.06497331910352189,4,7,1,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False
FB-00871,8.571428571428571,4.0,5.0,0.4444444444444444,12.751111111111111,2.5,7.0,28.0,0.25,0.0,3.0,1.5,-1.5,0.5,0.25,-0.25,58,54.77,0.0,0.0,2.0,0.0,5.0,0.07516049382716049,5+,7,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
FB-00872,100.28571428571429,97.0,5.0,0.9509803921568627,67.82235294117648,3.597938144329897,491.0,873.0,0.5624284077892325,0.0,3.7,3.3666666666666667,-0.3333333333333335,1.0,0.75,-0.25,40,73.58,0.0,0.0,3.0,1.0,2.0,0.12526748971193416,2,9,0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
FB-00873,98.0,82.0,17.0,0.8282828282828283,41.889898989898995,3.0860759493670886,190.0,410.0,0.4634146341463415,0.0,3.2750000000000004,2.5999999999999996,-0.6750000000000007,1.0,1.0,0.0,60,55.24,0.0,0.0,2.0,1.0,5.5,0.08538569424964937,3,5,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
FB-00874,20.714285714285715,12.0,10.0,0.5454545454545454,28.259545454545457,3.3,49.0,72.0,0.6805555555555556,0.0,3.1500000000000004,3.0999999999999996,-0.22499999999999987,1.0,0.0,-1.0,7,52.7,0.0,0.0,0.0,0.0,0.0,0.0,3,6,1,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
FB-00875,47.285714285714285,39.0,10.0,0.7959183673469388,49.6530612244898,3.464102564102564,138.0,234.0,0.5897435897435898,0.0,3.4,3.2,-0.19999999999999973,1.0,0.5,-0.5,29,65.17,0.0,0.0,1.0,1.0,3.0,0.08502793296089385,3,6,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
FB-00876,110.85714285714286,99.0,13.0,0.8839285714285714,54.399375,3.289795918367347,417.0,792.0,0.5265151515151515,0.0,3.75,3.1,-0.6499999999999999,1.0,0.75,-0.25,17,62.6,0.0,0.0,3.0,0.0,2.0,0.11372353673723537,4,8,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
FB-00877,80.42857142857143,68.0,14.0,0.8292682926829268,32.93853658536585,3.1545454545454543,182.0,340.0,0.5352941176470588,0.0,3.233333333333333,3.55,0.3166666666666669,0.75,0.5,-0.25,37,43.85,0.0,0.0,2.0,1.0,3.5,0.1031864406779661,2,5,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
FB-00878,0.2857142857142857,1.0,0.0,1.0,60.0,3.9,3.0,7.0,0.42857142857142855,0.0,3.2499999999999996,3.0999999999999996,-0.22499999999999987,0.0,0.0,0.0,18,74.03,0.0,0.0,0.0,0.0,0.0,0.0,5+,7,1,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
FB-00879,8.857142857142858,7.0,3.0,0.7,17.369,3.0142857142857147,14.0,28.0,0.5,0.0,3.375,2.7,-0.6749999999999998,1.0,0.25,-0.75,46,41.5,0.0,0.0,0.0,0.0,0.0,0.0,2,4,1,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False
FB-00880,64.57142857142857,43.0,22.0,0.6615384615384615,24.661846153846152,2.7916666666666665,75.0,215.0,0.3488372093023256,0.0,3.2,2.1,-1.1,1.0,0.25,-0.75,50,43.2,0.0,0.0,2.0,2.0,5.0,0.07865633074935402,4,5,1,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
FB-00881,5.0,5.0,1.0,0.8333333333333334,62.550000000000004,2.7600000000000002,21.0,40.0,0.525,0.0,3.2499999999999996,3.0999999999999996,-0.22499999999999987,0.0,0.0,0.0,37,116.18,0.0,0.0,1.0,1.0,0.0,0.03184100418410042,4,8,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
FB-00882,26.428571428571427,20.0,7.0,0.7407407407407407,32.3937037037037,3.2933333333333334,38.0,120.0,0.31666666666666665,0.0,3.4,3.0999999999999996,-0.22499999999999987,1.0,0.0,-1.0,58,50.87,0.0,0.0,2.0,0.0,11.0,0.29129186602870816,2,6,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
FB-00883,133.42857142857142,124.0,11.0,0.9185185185185185,57.59311111111111,3.195967741935484,485.0,992.0,0.4889112903225806,0.0,2.95,3.1500000000000004,0.20000000000000018,1.0,1.0,0.0,55,68.47,0.0,0.0,1.0,0.0,6.0,0.03167533818938606,2,8,0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
FB-00884,15.428571428571429,11.0,6.0,0.6470588235294118,15.371176470588235,2.96,17.0,55.0,0.3090909090909091,0.0,3.0749999999999997,3.2,0.12500000000000044,1.0,0.5,-0.5,35,29.04,0.0,0.0,1.0,0.0,3.0,0.07112149532710281,2,5,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FB-00885,58.857142857142854,50.0,10.0,0.8333333333333334,35.829166666666666,3.15625,112.0,200.0,0.56,0.0,3.1666666666666665,3.25,0.08333333333333348,0.75,1.0,0.25,47,47.78,0.0,0.0,3.0,0.0,3.3333333333333335,0.20801822323462416,2,4,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
FB-00886,6.285714285714286,4.0,3.0,0.5714285714285714,22.897142857142857,2.566666666666667,7.0,16.0,0.4375,0.0,3.2499999999999996,3.0999999999999996,-0.22499999999999987,0.0,0.0,0.0,8,43.56,0.0,0.0,2.0,2.0,7.5,0.07415347137637028,1,4,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
FB-00887,160.85714285714286,150.0,12.0,0.9259259259259259,58.206728395061724,3.793959731543624,531.0,900.0,0.59,0.0,3.75,4.050000000000001,0.3000000000000007,1.0,1.0,0.0,29,63.83,0.0,0.0,0.0,0.0,0.0,0.0,3,6,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False
FB-00888,158.85714285714286,147.0,13.0,0.91875,37.333125,3.320408163265306,598.0,1176.0,0.5085034013605442,0.0,3.4749999999999996,3.7,0.22500000000000053,1.0,1.0,0.0,13,43.89,0.0,0.0,1.0,1.0,5.0,0.026725197541703247,3,8,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FB-00889,12.857142857142858,5.0,9.0,0.35714285714285715,9.483571428571429,2.8499999999999996,2.0,20.0,0.1,0.0,2.9,3.0999999999999996,-0.22499999999999987,0.25,0.0,-0.25,58,35.34,0.0,0.0,0.0,0.0,0.0,0.0,2,4,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
FB-00890,10.142857142857142,7.0,4.0,0.6363636363636364,15.967272727272729,2.3,9.0,21.0,0.42857142857142855,0.0,2.566666666666667,1.5,-1.0666666666666669,1.0,0.25,-0.75,44,33.01,0.0,0.0,3.0,0.0,2.3333333333333335,0.08271739130434783,1,3,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FB-00891,5.0,2.0,4.0,0.3333333333333333,5.39,2.6,3.0,10.0,0.3,0.0,3.2499999999999996,3.0999999999999996,-0.22499999999999987,0.0,0.0,0.0,60,40.28,0.0,0.0,3.0,2.0,3.6666666666666665,0.15477966101694918,2,5,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
FB-00892,57.0,38.0,20.0,0.6551724137931034,20.696551724137933,2.9818181818181815,93.0,228.0,0.40789473684210525,0.0,3.25,2.1,-1.15,1.0,0.25,-0.75,45,36.27,0.0,0.0,3.0,0.0,3.6666666666666665,0.09694267515923567,2,6,1,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
FB-00893,15.0,10.0,6.0,0.625,23.285625,2.6666666666666665,16.0,40.0,0.4,0.0,2.5,3.0999999999999996,-0.22499999999999987,0.75,0.0,-0.75,59,48.0,0.0,0.0,4.0,2.0,5.5,0.17149295774647888,3,4,1,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
FB-00894,7.142857142857143,4.0,4.0,0.5,34.9875,3.05,8.0,24.0,0.3333333333333333,0.0,3.133333333333333,2.8,-0.33333333333333304,0.75,0.25,-0.5,28,87.56,0.0,0.0,0.0,0.0,0.0,0.0,4,6,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
FB-00895,7.142857142857143,4.0,4.0,0.5,14.04875,2.7,5.0,20.0,0.25,0.0,3.3,2.1,-1.1999999999999997,0.5,0.5,0.0,50,45.09,0.0,0.0,0.0,0.0,0.0,0.0,2,5,1,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
FB-00896,44.714285714285715,41.0,5.0,0.8913043478260869,44.23108695652174,3.4414634146341463,152.0,246.0,0.6178861788617886,0.0,3.35,3.875,0.5249999999999999,1.0,1.0,0.0,21,50.83,0.0,0.0,1.0,0.0,1.0,0.08952941176470589,5+,6,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
FB-00897,9.285714285714286,7.0,3.0,0.7,38.073,3.085714285714286,21.0,49.0,0.42857142857142855,0.0,3.4000000000000004,2.5,-0.9000000000000004,1.0,0.25,-0.75,1,55.42,0.0,0.0,0.0,0.0,0.0,0.0,1,7,1,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
FB-00898,34.42857142857143,21.0,14.0,0.6,18.738857142857142,2.6999999999999997,34.0,84.0,0.40476190476190477,0.0,3.1,2.7,-0.3999999999999999,0.5,0.25,-0.25,57,35.8,0.0,0.0,2.0,0.0,8.5,0.10569444444444444,4,4,1,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
FB-00899,36.142857142857146,32.0,6.0,0.8421052631578947,34.530789473684216,3.4451612903225803,96.0,160.0,0.6,0.0,3.5666666666666664,3.4499999999999997,-0.1166666666666667,0.75,1.0,0.25,26,42.22,0.0,0.0,0.0,0.0,0.0,0.0,4,5,0,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
